day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6,Exp,SD
Mon,012305,2305,2105,137.6861,PDX,SEA,AMS,CPH,8.6643,89.6547,7751.3116,16.6465,92388.3705,84383.5535,-122.5975,45.5887,-122.3093,47.449,-120.3771,49.585,0.23676,57.2542,4.7639,52.3086,2.55,55.6179,87056.7597,1066.9423
Mon,010145,0145,2125,1178.3858,SEA,SEA,FRA,LHR,8.3455,92.2582,8214.266,19.7496,91610.5246,83965.1391,-122.3093,47.449,-122.3093,47.449,-120.4123,49.6022,7.7012,53.3425,12.656,50.0264,8.5431,51.4775,85812.501,945.3383
Mon,012155,2155,2230,99.0435,RDU,SFB,LHR,GLA,7.3413,82.9107,6470.949,133.722,65172.2776,60387.7888,-78.7875,35.8776,-81.2375,28.7776,-76.2231,36.7637,-8.6536,55.1766,-0.46139,51.4775,-4.4331,55.8719,62569.0789,1133.6327
Mon,012315,2315,2135,112.4868,LAX,SFO,DUB,CDG,7.7873,87.8263,8509.8235,186.8245,100587.5212,92754.4283,-118.4081,33.9425,-122.3749,37.619,-116.9248,39.904,-10.0342,53.9291,-6.2701,53.4213,-6.2701,49.0128,95585.526,1165.1172
Mon,012350,2350,2230,80,SFO,SFO,AMS,FRA,9.4437,93.1758,8713.1129,0.25464,170801.5842,154671.5194,-122.3749,37.619,-122.3749,37.619,-120.9302,39.3835,-2.5213,53.5728,-0.46139,52.3086,2.55,50.0264,159655.5993,2642.1682
Mon,012005,2005,0430,867.7409,PDX,SFO,FRA,LHR,7.9101,87.8521,8828.5004,117.9995,118593.3045,109212.5146,-122.5975,45.5887,-122.3749,37.619,-119.0402,47.6582,7.877,52.9454,8.5431,50.0264,11.7861,51.4775,112188.8715,1883.3635
Mon,012210,2210,2051,79,SFO,SFO,DUB,MUC,9.2703,91.7867,9000.0643,12.7597,176568.348,160199.9042,-122.3749,37.619,-122.3749,37.619,-121.0579,39.4439,2.7829,54.759,4.7639,53.4213,8.5431,48.3538,165235.109,2642.652
Mon,010025,0025,2215,1310,MEM,MEM,AMS,DUS,8.87,92.1992,7383.2524,1.8146,89419.4667,81487.9914,-89.9767,35.0424,-89.9767,35.0424,-87.892,36.8774,1.9347,53.1172,4.7639,52.3086,6.7668,51.2895,83559.7866,1011.4505
Mon,022115,2115,0045,1230.9375,ATL,ATL,BRU,CDG,7.8249,91.2715,7110.769,59.7934,83770.6335,77215.6986,-84.4281,33.6367,-84.4281,33.6367,-81.5784,35.8227,0.37523,50.635,4.4844,50.9014,2.55,49.0128,79011.5675,1369.8903
Mon,022115,2115,2035,39.8171,ATL,ATL,AMS,DUS,9.1222,92.0112,7152.7248,3.2852,75425.1737,68544.7733,-84.4281,33.6367,-84.4281,33.6367,-82.5292,35.2808,1.5362,53.033,4.7639,52.3086,6.7668,51.2895,70784.3202,1074.4601
Mon,022030,2030,2330,180,ATL,ATL,ATH,FCO,8.8149,88.4136,8627.2308,14.5192,88301.8226,80518.1452,-84.4281,33.6367,-84.4281,33.6367,-82.3185,35.0259,10.0181,42.73,23.9445,37.9364,12.2508,41.8045,82697.3328,1063.1587
Mon,022235,2235,0220,1213.9802,ATL,ATL,LGW,LHR,9.1699,92.5312,6776.1126,1.5516,81641.283,74154.8208,-84.4281,33.6367,-84.4281,33.6367,-82.3868,35.2751,-3.6465,52.0883,-0.19028,51.1481,-0.46139,51.4775,76775.7903,1187.4365
Mon,020010,0010,2230,1340,ATL,ATL,BCN,MAD,8.7274,90.5009,7183.0799,45.6475,78159.1841,71337.9555,-84.4281,33.6367,-84.4281,33.6367,-82.0994,34.8403,-5.4341,42.0215,2.0785,41.2971,-3.5668,40.4936,73832.6973,1067.4319
Mon,020025,0025,2355,1410.188,ATL,ATL,DUB,MAN,8.8597,90.4657,6453.7402,3.594,67943.8282,61924.231,-84.4281,33.6367,-84.4281,33.6367,-82.4919,35.2507,-9.714,53.8529,-6.2701,53.4213,-2.275,53.3537,64241.6227,991.7782
Mon,022030,2030,2015,14.8206,ATL,ATL,FRA,MUC,9.1416,91.6217,7556.8555,3.5505,79757.3298,72466.2124,-84.4281,33.6367,-84.4281,33.6367,-82.4853,35.2452,5.5471,50.8726,8.5431,50.0264,11.7861,48.3538,74813.4511,1088.3185
Mon,022105,2105,2335,150,ATL,ATL,MXP,VCE,9.0875,92.3592,7769.8981,14.9225,79230.576,72030.4593,-84.4281,33.6367,-84.4281,33.6367,-82.3868,35.0947,6.2743,46.4588,8.7281,45.6306,12.3519,45.5053,74242.0669,1042.9282
Mon,022140,2140,2035,65,ATL,ATL,STR,ZRH,8.6666,94.1383,7539.0419,29.9404,76737.828,70087.2899,-84.4281,33.6367,-84.4281,33.6367,-82.4639,35.1659,6.8296,48.9713,9.222,48.6899,8.5492,47.4647,71899.8674,1003.5394
Mon,022140,2140,2315,81.3213,BDL,BOS,AMS,AMS,8.0437,90.014,5617.2758,3.093,53133.2984,48859.4346,-72.6832,41.9389,-71.0052,42.3643,-68.3238,43.9092,1.7745,52.9458,4.7639,52.3086,4.7639,52.3086,50299.7504,865.6457
Mon,022230,2230,2300,30,BOS,BOS,DUB,SNN,7.8322,87.6941,4730.0052,11.1478,56637.6842,52201.7049,-71.0052,42.3643,-71.0052,42.3643,-68.2416,43.8232,-12.0442,53.5439,-6.2701,53.4213,-8.9248,52.702,54630.8233,944.8107
Mon,022025,2025,0135,1129.9114,BOS,BOS,MXP,ZRH,7.3821,89.368,6075.5536,27.0006,77028.2578,71341.965,-71.0052,42.3643,-71.0052,42.3643,-67.3133,44.1051,5.3766,47.6526,8.7281,45.6306,8.5492,47.4647,73620.9391,1209.2262
Mon,022205,2205,0120,1191.8366,BOS,BWI,LHR,LHR,8.1572,86.6236,5536.4255,0.22697,80581.6961,74008.4974,-71.0052,42.3643,-76.6683,39.1754,-68.6861,43.5947,-3.3884,52.0284,-0.46139,51.4775,-0.46139,51.4775,76581.7435,1274.0054
Mon,022215,2215,2120,85.2575,ATL,CLT,VIE,FRA,7.9422,87.2339,7649.9732,8.0005,89993.885,82846.4304,-84.4281,33.6367,-80.9431,35.214,-78.0948,37.4497,8.7336,50.9303,16.5697,48.1103,11.7861,50.0264,84436.6717,1097.4092
Mon,020210,0210,2355,1273.1279,ATL,CLT,SNN,LGW,8.2225,84.4305,6306.2022,7.1509,60169.0995,55221.6986,-84.4281,33.6367,-80.9431,35.214,-78.6725,36.9007,-12.0657,53.0223,-8.9248,52.702,-0.19028,51.1481,56902.5169,682.9101
Mon,022350,2350,2030,89.3215,BOS,CLT,MUC,MUC,7.6272,82.3459,6663.4381,10.9086,80561.7217,74417.0892,-71.0052,42.3643,-80.9431,35.214,-68.2043,43.7889,6.1724,49.3143,11.7861,48.3538,8.5431,48.3538,75863.1781,1170.3709
Mon,022200,2200,2330,189.6365,BOS,CVG,FCO,FCO,7.8395,85.2475,7168.4897,39.6474,72865.1696,67152.8981,-71.0052,42.3643,-84.6678,39.0488,-68.3561,43.4602,10.0444,42.7647,12.2508,41.8045,12.2508,41.8045,68984.5391,1225.81
Mon,022330,2330,2350,20,CVG,CVG,CDG,FRA,8.8649,91.276,6556.3827,0.33758,66728.3751,60812.9511,-84.6678,39.0488,-84.6678,39.0488,-82.4573,40.4904,-2.922,50.7711,2.55,49.0128,-0.19028,50.0264,63257.9222,1164.7504
Mon,022005,2005,2345,220,DEN,DEN,LHR,MUC,8.5736,89.9258,8224.7197,92.3582,110423.9012,100956.5711,-104.6732,39.8617,-104.6732,39.8617,-102.0403,42.3776,5.7042,52.5812,11.7861,51.4775,8.5431,48.3538,104469.1122,1477.4704
Mon,020040,0040,2210,1290.995,DFW,DFW,AMS,FRA,9.0435,91.6117,7745.2554,15.0068,93140.4115,84717.2121,-97.038,32.8968,-97.038,32.8968,-95.1705,34.6597,-3.5535,53.1755,-0.46139,52.3086,2.55,50.0264,87271.837,1318.4968
Mon,022010,2010,1945,24.2817,DFW,DFW,CDG,LHR,8.6441,91.3333,8169.2053,84.4552,105299.443,96197.2916,-97.038,32.8968,-97.038,32.8968,-95.0698,34.775,1.7684,51.9848,4.7639,49.0128,8.5431,51.4775,99182.0311,1377.045
Mon,020010,0010,0140,63.4086,CVG,DTW,AMS,CDG,8.2917,88.7274,6673.1216,71.9709,45745.1124,41952.059,-84.6678,39.0488,-83.3534,42.2124,-80.7049,43.0829,1.6392,52.0323,4.7639,52.3086,6.7668,49.0128,43314.6444,656.802
Mon,022210,2210,2300,49.973,DTW,DTW,DUS,FRA,8.3005,90.0531,6179.9634,0.96758,74177.5743,68020.494,-83.3534,42.2124,-83.3534,42.2124,-80.7188,43.7945,-3.2471,52.069,-0.46139,51.2895,2.55,50.0264,70323.4017,1205.8698
Mon,022335,2335,1950,256.1841,CVG,DTW,LGW,LHR,7.6994,90.0739,6780.1121,26.8603,75215.9214,69424.7646,-84.6678,39.0488,-83.3534,42.2124,-80.8489,43.9055,5.8685,52.4119,8.5431,51.1481,8.5431,51.4775,71230.1322,1122.8755
Mon,020305,0305,2300,1225.015,BOS,EWR,CDG,CDG,7.8625,88.2551,5695.417,0.0030732,67952.003,62609.2724,-71.0052,42.3643,-74.1687,40.6925,-68.1653,43.7407,-0.43364,49.7474,2.55,49.0128,2.55,49.0128,64931.1041,1211.5829
Mon,022300,2300,2305,5,EWR,EWR,BHX,DUB,8.4994,88.4378,5284.9762,0.66292,36408.5953,33314.0849,-74.1687,40.6925,-74.1687,40.6925,-71.9716,42.0393,-9.4467,53.8052,-1.748,52.4539,-6.2701,53.4213,34771.5899,647.9029
Mon,022235,2235,2035,120.3824,EWR,EWR,AMS,DUS,8.5135,88.6657,5955.2037,3.5099,72745.5787,66552.3675,-74.1687,40.6925,-74.1687,40.6925,-70.8812,42.7526,1.522,53.0077,4.7639,52.3086,6.7668,51.2895,69356.8376,1491.7958
Mon,020120,0120,2335,1335,EWR,EWR,BFS,GLA,8.405,90.7184,5156.4791,32.146,35424.7141,32447.2499,-74.1687,40.6925,-74.1687,40.6925,-72.0488,42.1082,-8.786,55.883,-6.2158,54.6575,-4.4331,55.8719,33866.2767,655.8259
Mon,022140,2140,2115,6.0105,EWR,IAD,CPH,CPH,8.1159,89.3907,6375.4337,4.8002,75950.8497,69786.7679,-74.1687,40.6925,-77.4558,38.9445,-71.8673,42.492,9.22,56.4079,12.656,55.6179,12.656,55.6179,72292.7082,1293.4593
Mon,020140,0140,2123,1235.5921,BOS,IAD,FRA,FRA,7.5727,85.1144,6219.2009,1.382,103446.0834,95612.3703,-71.0052,42.3643,-77.4558,38.9445,-67.4636,44.2683,5.4517,50.8722,8.5431,50.0264,8.5431,50.0264,98399.486,1825.9448
Mon,020010,0010,2105,1254.2333,IAH,IAH,CDG,FRA,9.2599,92.7618,8119.4457,1.009,100973.2454,91623.1858,-95.3414,29.9844,-95.3414,29.9844,-93.4957,31.7183,-0.39763,50.8829,4.7639,49.0128,2.55,50.0264,94338.7601,1442.4596
Mon,022125,2125,2100,24.2283,IAH,IAH,AMS,LGW,8.569,94.1684,7769.4981,17.8891,96484.6205,88216.8301,-95.3414,29.9844,-95.3414,29.9844,-93.535,31.7487,-2.6535,52.5795,-0.46139,52.3086,-0.19028,51.1481,90285.879,1367.6949
Mon,022125,2125,2035,85.7959,DTW,IAH,AMS,LHR,7.9161,80.4531,7325.4863,5.7357,142856.1903,131547.5881,-83.3534,42.2124,-95.3414,29.9844,-81.2408,43.6262,2.1546,53.1086,4.7639,52.3086,8.5431,51.4775,134045.8119,2163.6561
Mon,020055,0055,0225,88.0284,EWR,JFK,BRS,AMS,8.604,89.9194,5334.8562,6.6872,36727.2002,33567.1867,-74.1687,40.6925,-73.7789,40.6398,-71.5476,41.9521,-7.5739,52.7559,-2.7191,51.3827,-4.4991,52.3086,34956.2286,637.5927
Mon,022230,2230,2135,56.696,EWR,JFK,BRU,BRU,8.5982,90.5309,5820.4783,6.0816,61326.5256,56053.5177,-74.1687,40.6925,-73.7789,40.6398,-71.4361,42.007,-0.78275,51.5124,4.4844,50.9014,2.0785,50.9014,58392.0888,1118.8838
Mon,020035,0035,0010,27.2493,EWR,JFK,GVA,BUD,8.4816,90.1053,6132.4385,6.5164,73060.7991,66864.0522,-74.1687,40.6925,-73.7789,40.6398,-71.0429,42.0474,1.6301,48.2381,6.109,46.2381,4.4844,47.4369,69580.4875,1238.9086
Mon,022150,2150,2145,6.8198,EWR,JFK,TXL,CDG,8.5058,88.1474,6663.1623,14.7224,53392.1446,48850.7296,-74.1687,40.6925,-73.7789,40.6398,-71.3148,42.3601,10.3842,53.3594,13.2877,52.5597,19.2556,49.0128,50789.2974,836.2012
Mon,022117,2117,0500,1009.8357,IAD,JFK,AMS,DUB,7.9431,86.8288,5940.9351,8.5614,65382.2097,60188.8553,-77.4558,38.9445,-73.7789,40.6398,-71.2702,42.2724,-0.80722,54.0275,4.7639,52.3086,2.55,53.4213,62398.6665,1059.015
Mon,022130,2130,2145,11.6566,EWR,JFK,HAM,EDI,8.0652,89.086,5998.0738,26.2123,56407.0206,51857.6797,-74.1687,40.6925,-73.7789,40.6398,-71.5212,42.4895,3.5225,56.5344,9.9882,53.6304,6.7668,55.95,53561.0801,929.8831
Mon,022310,2310,0200,1272.3181,EWR,JFK,BCN,FCO,8.5069,88.4274,5954.2908,16.1981,40949.3132,37465.8015,-74.1687,40.6925,-73.7789,40.6398,-71.2228,41.5461,-5.7607,42.5571,2.0785,41.2971,-3.3725,41.8045,38867.0259,687.6179
Mon,022150,2150,0105,1248.6966,EWR,JFK,MXP,GVA,8.8865,92.7665,6404.7432,3.6735,96974.0582,88356.4789,-74.1687,40.6925,-73.7789,40.6398,-71.5619,41.8974,6.103,46.8182,8.7281,45.6306,8.5431,46.2381,91670.9996,1744.306
Mon,022350,2350,2330,23.183,EWR,JFK,OSL,HEL,8.1268,88.8535,5794.6942,5.9172,54138.5481,49738.8028,-74.1687,40.6925,-73.7789,40.6398,-71.8893,42.6326,2.0041,60.8113,11.1004,60.1939,6.109,60.3172,51806.5311,893.2958
Mon,022030,2030,2145,73.5772,JFK,JFK,BCN,IST,8.2009,91.685,7752.7595,0.76813,113046.1601,103775.3964,-73.7789,40.6398,-73.7789,40.6398,-70.2691,42.5548,21.6072,42.5483,23.9445,41.2971,24.9633,40.9769,106661.0452,1877.681
Mon,020130,0130,2000,1134.5966,BOS,JFK,KEF,KEF,4.964,65.3346,5240.2449,28.7156,57820.2823,54950.0965,-71.0052,42.3643,-73.7789,40.6398,-69.3036,44.0951,-26.767,63.4353,-22.6056,63.985,28.8146,63.985,57133.6729,653.013
Mon,022345,2345,2340,3.9581,JFK,JFK,AGP,MAD,8.1732,88.5861,5998.0526,43.1403,72356.5624,66442.6875,-73.7789,40.6398,-73.7789,40.6398,-70.9064,41.5515,-6.0405,40.3927,-0.46139,36.6749,-3.5668,40.4936,69252.8043,1272.9909
Mon,022330,2330,2205,85,JFK,JFK,DUS,MAN,7.9588,88.9706,5291.949,63.6129,53586.7036,49321.8275,-73.7789,40.6398,-73.7789,40.6398,-71.4252,41.9962,-8.8256,52.544,-6.2701,51.2895,-2.275,53.3537,51577.5901,993.5602
Mon,022128,2128,2140,20.384,IAD,JFK,MUC,MUC,7.7504,88.3473,6663.0866,2.1633,91319.0337,84241.4119,-77.4558,38.9445,-73.7789,40.6398,-70.3893,42.6003,8.864,49.2968,11.7861,48.3538,11.7861,48.3538,86513.4993,1503.3773
Mon,022140,2140,2135,6.8614,EWR,JFK,FCO,NCE,8.6773,89.4581,6649.511,1.2826,70181.8786,64091.9639,-74.1687,40.6925,-73.7789,40.6398,-71.2499,41.8,4.8591,44.5072,12.2508,41.8045,7.2159,43.6584,66638.5891,1187.0562
Mon,022305,2305,2130,97.0406,EWR,JFK,ORY,ORY,8.7723,92.0845,5844.5717,1.0861,40241.4705,36711.359,-74.1687,40.6925,-73.7789,40.6398,-71.4694,41.8719,-0.38703,49.4037,2.3594,48.7253,2.3594,48.7253,38071.6648,710.9622
Mon,021950,1950,2010,19.705,JFK,JFK,FRA,PRG,7.042,91.86,6492.9212,7.757,79211.7177,73633.6028,-73.7789,40.6398,-73.7789,40.6398,-70.4849,42.6913,11.0193,50.5989,12.2508,50.0264,14.26,50.1008,75144.0012,1504.7858
Mon,022325,2325,0200,1287.0028,EWR,JFK,SNN,SNN,8.4175,90.6776,4957.5918,1.1633,34179.2888,31302.2613,-74.1687,40.6925,-73.7789,40.6398,-71.5382,41.9429,-12.0613,53.0401,-8.9248,52.702,-8.9248,52.702,32595.0611,631.2986
Mon,022200,2200,2140,50.813,IAD,JFK,VIE,VIE,8.7006,90.568,6986.9378,3.529,84516.2824,77162.8937,-77.4558,38.9445,-73.7789,40.6398,-71.4923,42.0605,13.8407,49.1102,16.5697,48.1103,16.5697,48.1103,79848.2745,1342.8347
Mon,022300,2300,2215,45,JFK,JFK,TXL,WAW,8.4654,89.2295,6622.7265,29.9461,67261.2258,61567.2717,-73.7789,40.6398,-73.7789,40.6398,-71.6095,42.1619,10.4292,53.3477,13.2877,52.5597,20.9671,52.1658,63931.0437,1113.3621
Mon,022245,2245,2125,81.7433,EWR,JFK,ZRH,ZRH,8.9029,92.2213,6321.4097,1.0688,66605.6586,60675.8253,-74.1687,40.6925,-73.7789,40.6398,-71.3786,41.9484,5.7252,48.343,8.5492,47.4647,8.5492,47.4647,63102.0882,1190.5949
Mon,020035,0035,0035,0.50545,LAX,LAX,AMS,DUS,9.4163,93.7784,9044.8138,0.55509,142595.0681,129167.8951,-118.4081,33.9425,-118.4081,33.9425,-116.8104,36.0609,2.6646,53.5487,4.7639,52.3086,6.7668,51.2895,132498.8127,1737.9382
Mon,020615,0615,0325,170,LAX,LAX,CDG,LHR,9.3553,92.5716,8932.1587,2.6341,125077.0505,113375.6699,-118.4081,33.9425,-118.4081,33.9425,-116.7824,35.8764,-3.012,52.8215,2.55,49.0128,-0.46139,51.4775,116670.2438,1506.9673
Mon,020035,0035,0340,185.0571,LAX,LAX,FRA,MUC,9.3356,92.2449,9470.1124,3.1704,130578.6404,118388.3797,-118.4081,33.9425,-118.4081,33.9425,-116.3464,36.6687,6.3314,51.5431,8.5431,50.0264,11.7861,48.3538,121702.0028,1504.8752
Mon,022220,2220,0215,1204.8194,LAX,LAX,FCO,ZRH,8.6881,90.5019,9877.9023,18.3893,136500.7824,124641.4749,-118.4081,33.9425,-118.4081,33.9425,-116.2467,36.6165,6.3765,49.0451,12.2508,41.8045,8.5492,47.4647,127051.833,1673.5705
Mon,022215,2215,2120,54.0023,MCO,MCO,LGW,MAN,8.865,91.9079,6926.348,62.9612,114918.7888,104731.182,-81.309,28.4294,-81.309,28.4294,-79.4404,30.1207,-5.2299,52.2986,-2.275,51.1481,-0.19028,53.3537,108477.4121,1674.2865
Mon,022345,2345,2110,155.8729,MIA,MIA,DUS,FRA,7.7097,87.6806,7210.9767,36.499,84719.2105,78187.6448,-80.2906,25.7933,-80.2906,25.7933,-77.7258,28.0367,-6.8881,50.2724,4.7639,51.2895,-3.5668,50.0264,79982.9112,1393.4867
Mon,022120,2120,2350,150.3768,MIA,MIA,AMS,LHR,8.7969,89.3865,7406.2654,1.1218,115098.7916,104973.6491,-80.2906,25.7933,-80.2906,25.7933,-78.4058,27.6278,-3.34,52.5507,-0.46139,52.3086,8.5492,51.4775,108195.1683,1581.0048
Mon,022140,2140,2015,83.9703,MIA,MIA,FCO,MAD,8.8477,89.1009,7978.9705,7.1584,132366.5431,120655.1301,-80.2906,25.7933,-80.2906,25.7933,-78.185,27.1954,0.24428,42.2582,2.55,41.8045,12.2508,40.4936,124396.452,1814.9931
Mon,020005,0005,1930,1164.539,MIA,MIA,CDG,ZRH,8.7498,92.7003,7768.3394,22.4116,123065.4217,112297.4391,-80.2906,25.7933,-80.2906,25.7933,-78.3049,27.5442,3.9232,48.6532,6.7668,49.0128,8.5431,47.4647,115561.1779,1524.1125
Mon,022015,2015,0250,1045,MSP,MSP,AMS,CDG,7.9687,87.0934,6695.8929,111.099,80324.5973,73923.7585,-93.2218,44.882,-93.2218,44.882,-90.5638,46.5466,-4.5898,53.1006,4.7639,52.3086,-0.46139,49.0128,76344.2404,1081.5767
Mon,020115,0115,0020,8.7361,DTW,MSP,LGW,LHR,4.9869,68.5444,5676.1641,194.8939,38433.4404,36516.8053,-83.3534,42.2124,-93.2218,44.882,-79.6094,46.2216,-25.6198,51.9352,-0.19028,51.1481,-22.6056,51.4775,37568.1652,537.5512
Mon,022040,2040,2125,46.9422,MSP,ORD,KEF,ARN,6.5314,79.8784,6427.5311,114.6867,76435.8857,71443.5719,-93.2218,44.882,-87.9048,41.9786,-86.5718,47.6077,-1.4753,64.7321,2.55,63.985,17.9186,59.6519,73707.7076,1118.6968
Mon,022314,2314,2130,102.9811,ORD,ORD,BRU,CDG,8.7654,92.0482,6754.8025,32.9356,81075.9739,73969.3747,-87.9048,41.9786,-87.9048,41.9786,-85.5302,43.5529,1.5222,51.2085,4.7639,50.9014,4.4844,49.0128,76687.4981,1388.4812
Mon,022230,2230,2025,124.0741,ORD,ORD,CPH,FRA,7.4212,84.5768,6754.8947,15.0695,79179.8604,73303.7308,-87.9048,41.9786,-87.9048,41.9786,-84.8817,44.3021,-0.90705,56.5506,2.55,55.6179,12.2508,50.0264,75595.3112,1150.4058
Mon,020020,0020,2240,1340,ORD,ORD,AMS,LHR,8.2643,93.1393,6327.0624,9.9442,64331.0131,59014.5148,-87.9048,41.9786,-87.9048,41.9786,-85.6484,43.4676,-2.7268,52.7698,-0.46139,52.3086,-0.46139,51.4775,60888.1327,1088.2382
Mon,022115,2115,2145,29.1274,ORD,ORD,FCO,MAD,7.1615,85.9335,7135.456,145.8768,83102.8399,77151.3889,-87.9048,41.9786,-87.9048,41.9786,-84.1082,43.5586,-5.5661,42.4767,6.7668,41.8045,-3.5668,40.4936,79288.2553,1483.6058
Mon,022350,2350,2330,20,ORD,ORD,DUS,MAN,8.2934,89.3843,6100.776,70.9889,72305.4449,66308.8484,-87.9048,41.9786,-87.9048,41.9786,-85.326,43.597,-9.0887,53.2292,-6.2701,51.2895,-2.275,53.3537,69233.1684,1202.3728
Mon,020000,0000,2250,1371.967,ORD,ORD,KRK,MUC,8.9571,91.6215,7118.3599,0.46852,104842.209,95451.4102,-87.9048,41.9786,-87.9048,41.9786,-85.6994,43.5088,6.1997,51.0383,8.5431,50.0777,11.7861,48.3538,98704.7189,1702.4992
Mon,020305,0305,2225,1160.8647,ORD,ORD,DUB,WAW,7.771,87.9701,7271.8584,33.3526,85483.1121,78840.2355,-87.9048,41.9786,-87.9048,41.9786,-84.9563,44.3533,9.6182,54.6064,12.656,53.4213,20.9671,52.1658,81200.6122,1263.6882
Mon,022155,2155,0010,1304.7596,ORD,ORD,MXP,ZRH,7.9027,90.8423,7205.6882,21.1274,91350.6686,84131.5171,-87.9048,41.9786,-87.9048,41.9786,-84.5558,44.0444,5.4609,48.0625,8.7281,45.6306,8.5492,47.4647,86738.798,1425.9696
Mon,022305,2305,2005,179.6622,PDX,PDX,AMS,FRA,8.6837,90.6401,8210.1557,4.6123,104571.3083,95490.6841,-122.5975,45.5887,-122.5975,45.5887,-120.1395,48.318,2.7013,53.9766,4.7639,52.3086,8.5431,50.0264,98734.1524,1612.3526
Mon,022200,2200,2235,19.5626,IAD,PHL,BRU,AMS,7.5648,93.6591,6145.4601,46.8795,73935.7812,68342.6556,-77.4558,38.9445,-75.2411,39.8719,-75.1616,40.4949,1.6784,52.132,4.4844,50.9014,4.7639,52.3086,70273.0511,1185.9658
Mon,022120,2120,2245,97.652,EWR,PHL,ARN,ARN,8.3512,91.0259,6371.1629,0.3914,70325.0158,64452.0471,-74.1687,40.6925,-75.2411,39.8719,-72.124,42.6593,14.0975,60.4751,17.9186,59.6519,17.9186,59.6519,66990.7785,1082.6935
Mon,022130,2130,2030,49.5294,EWR,PHL,ATH,ATH,8.4098,92.6663,8019.9461,0.61664,77415.8276,70905.2748,-74.1687,40.6925,-75.2411,39.8719,-71.3703,42.0918,21.7028,39.2565,23.9445,37.9364,23.9445,37.9364,73353.8301,1067.1679
Mon,020050,0050,2220,1302.6095,JFK,PHL,ATH,BCN,7.7246,91.0884,6431.3004,33.8305,65275.607,60233.3193,-73.7789,40.6398,-75.2411,39.8719,-72.6484,40.9039,-0.44746,41.3812,4.7639,37.9364,2.0785,41.2971,62185.3151,1015.1462
Mon,022245,2245,2245,19.2273,IAD,PHL,CDG,CDG,6.7569,88.4812,6091.3814,1.0838,82247.5182,76690.1648,-77.4558,38.9445,-75.2411,39.8719,-71.8296,41.7691,-0.53298,49.763,2.55,49.0128,2.55,49.0128,78591.3898,1231.2326
Mon,022310,2310,0105,1342.8126,IAD,PHL,DUB,DUB,7.9481,89.2833,5359.6197,2.472,50713.3459,46682.6074,-77.4558,38.9445,-75.2411,39.8719,-73.0962,41.2419,-9.7042,53.8275,-6.2701,53.4213,-6.2701,53.4213,48421.2571,812.2656
Mon,020030,0030,2205,1275.2041,IAD,PHL,FCO,FCO,7.9416,91.6376,7124.7818,0.4398,79313.7752,73014.9862,-77.4558,38.9445,-75.2411,39.8719,-72.474,41.2109,10.032,42.7511,12.2508,41.8045,12.2508,41.8045,74697.6014,1279.9422
Mon,022325,2325,2015,179.3037,EWR,PHL,FRA,FRA,8.4279,90.617,6273.817,0.15326,66489.3354,60885.6897,-74.1687,40.6925,-75.2411,39.8719,-71.5432,42.2726,5.3813,50.899,8.5431,50.0264,8.5431,50.0264,63052.5662,1055.5934
Mon,022350,2350,0100,1358.9857,EWR,PHL,EDI,GLA,8.6138,89.6406,5278.242,0.88322,36360.3853,33228.3765,-74.1687,40.6925,-75.2411,39.8719,-72.089,42.1418,-7.8199,56.2186,-3.3725,55.95,-4.4331,55.8719,34586.5796,621.9466
Mon,020025,0025,0040,25.8709,EWR,PHL,LGW,LGW,8.6191,90.8982,5655.0712,0.26548,38941.1654,35584.7861,-74.1687,40.6925,-75.2411,39.8719,-71.9233,41.9928,-3.1324,51.7266,-0.19028,51.1481,-0.19028,51.1481,36908.2287,647.9893
Mon,022250,2250,2215,51.6858,IAD,PHL,LHR,LHR,8.5696,89.6922,5796.5471,1.9333,96876.1645,88574.2611,-77.4558,38.9445,-75.2411,39.8719,-72.8276,41.3416,-3.6528,52.0745,-0.46139,51.4775,-0.46139,51.4775,91913.8301,1625.5336
Mon,022215,2215,0035,1287.8629,EWR,PHL,LIS,LIS,8.0842,89.6574,5493.6868,3.4147,51551.9597,47384.4021,-74.1687,40.6925,-75.2411,39.8719,-71.048,41.5116,-11.596,39.6043,-9.1359,38.7813,-9.1359,38.7813,49415.0973,826.1031
Mon,020030,0030,2210,1310.3069,EWR,PHL,MAD,MAD,8.2452,89.981,5850.0371,2.3343,62018.0578,56904.5447,-74.1687,40.6925,-75.2411,39.8719,-71.0949,41.7003,-6.2185,41.3878,-3.5668,40.4936,-3.5668,40.4936,59040.3835,1004.2423
Mon,022330,2330,0035,1364.0523,EWR,PHL,MAN,MAN,8.5379,90.5486,5447.4871,0.10868,37519.0956,34315.7671,-74.1687,40.6925,-75.2411,39.8719,-71.9937,42.0596,-5.4153,53.8274,-2.275,53.3537,-2.275,53.3537,35673.8834,608.5437
Mon,020015,0015,0035,32.2625,EWR,PHL,MUC,MUC,8.1601,91.5932,6567.1577,0.19929,79432.4616,72950.7309,-74.1687,40.6925,-75.2411,39.8719,-71.5508,42.2307,9.2128,49.1997,11.7861,48.3538,11.7861,48.3538,74820.6587,1211.8361
